,pub_time
195131,2020-10-13 01:09:27
189936,2020-10-13 01:09:32
166091,2020-10-13 01:09:50
129023,2020-10-13 01:10:00
154154,2020-10-13 01:10:00
187625,2020-10-13 01:10:00
189211,2020-10-13 01:10:00
158982,2020-10-13 01:10:00
180282,2020-10-13 01:10:00
75929,2020-10-13 01:10:00
174242,2020-10-13 01:10:02
113853,2020-10-13 01:10:06
79153,2020-10-13 01:10:21
159591,2020-10-13 01:10:26
159414,2020-10-13 01:10:32
164942,2020-10-13 01:10:45
181826,2020-10-13 01:10:54
93969,2020-10-13 01:11:00
164636,2020-10-13 01:11:00
111689,2020-10-13 01:11:00
112120,2020-10-13 01:11:00
165743,2020-10-13 01:11:00
161239,2020-10-13 01:11:00
166410,2020-10-13 01:11:00
93532,2020-10-13 01:11:36
172586,2020-10-13 01:11:40
151488,2020-10-13 01:11:50
156698,2020-10-13 01:11:53
180398,2020-10-13 01:11:59
152605,2020-10-13 01:12:00
161989,2020-10-13 01:12:00
195091,2020-10-13 01:12:00
148909,2020-10-13 01:12:02
196921,2020-10-13 01:12:23
172000,2020-10-13 01:12:29
78156,2020-10-13 01:12:40
176505,2020-10-13 01:12:45
150019,2020-10-13 01:12:56
192937,2020-10-13 01:13:00
77533,2020-10-13 01:13:00
158555,2020-10-13 01:13:00
77913,2020-10-13 01:13:00
160788,2020-10-13 01:13:00
94642,2020-10-13 01:13:00
155103,2020-10-13 01:13:20
191156,2020-10-13 01:13:24
77528,2020-10-13 01:13:25
161337,2020-10-13 01:13:27
90916,2020-10-13 01:13:33
172386,2020-10-13 01:13:35
147791,2020-10-13 01:13:41
94526,2020-10-13 01:13:59
161461,2020-10-13 01:14:00
169136,2020-10-13 01:14:00
172682,2020-10-13 01:14:00
174189,2020-10-13 01:14:00
90804,2020-10-13 01:14:00
172758,2020-10-13 01:14:00
173182,2020-10-13 01:14:01
95451,2020-10-13 01:14:33
175276,2020-10-13 01:14:38
92270,2020-10-13 01:14:38
196742,2020-10-13 01:15:00
78867,2020-10-13 01:15:00
82127,2020-10-13 01:15:00
149129,2020-10-13 01:15:00
193117,2020-10-13 01:15:00
161282,2020-10-13 01:15:00
95193,2020-10-13 01:15:00
195901,2020-10-13 01:15:00
190091,2020-10-13 01:15:00
163690,2020-10-13 01:15:00
172478,2020-10-13 01:15:00
114499,2020-10-13 01:15:00
92797,2020-10-13 01:15:00
188293,2020-10-13 01:15:02
148243,2020-10-13 01:15:12
154532,2020-10-13 01:15:41
160480,2020-10-13 01:15:44
114947,2020-10-13 01:15:50
147102,2020-10-13 01:15:53
131580,2020-10-13 01:15:56
160298,2020-10-13 01:16:00
78008,2020-10-13 01:16:00
114353,2020-10-13 01:16:00
182238,2020-10-13 01:16:00
183414,2020-10-13 01:16:18
162578,2020-10-13 01:16:27
163513,2020-10-13 01:16:43
113028,2020-10-13 01:17:00
92122,2020-10-13 01:17:00
162157,2020-10-13 01:17:00
154298,2020-10-13 01:17:00
172387,2020-10-13 01:17:00
194141,2020-10-13 01:17:02
172851,2020-10-13 01:17:03
147839,2020-10-13 01:17:03
161435,2020-10-13 01:17:04
82052,2020-10-13 01:17:17
175675,2020-10-13 01:17:20
92569,2020-10-13 01:17:27
158125,2020-10-13 01:17:38
183221,2020-10-13 01:17:50
164097,2020-10-13 01:17:55
180401,2020-10-13 01:18:00
78210,2020-10-13 01:18:00
94356,2020-10-13 01:18:06
187571,2020-10-13 01:18:10
147213,2020-10-13 01:18:13
182268,2020-10-13 01:18:19
160767,2020-10-13 01:18:30
80859,2020-10-13 01:18:31
172284,2020-10-13 01:18:35
133598,2020-10-13 01:18:36
73119,2020-10-13 01:18:41
195152,2020-10-13 01:18:44
172792,2020-10-13 01:18:45
183185,2020-10-13 01:18:45
129323,2020-10-13 01:18:45
92645,2020-10-13 01:18:56
160524,2020-10-13 01:19:00
148851,2020-10-13 01:19:00
94067,2020-10-13 01:19:00
160566,2020-10-13 01:19:10
82598,2020-10-13 01:19:13
172118,2020-10-13 01:19:31
180566,2020-10-13 01:19:32
154049,2020-10-13 01:19:32
175770,2020-10-13 01:19:34
168767,2020-10-13 01:19:36
173152,2020-10-13 01:19:43
163186,2020-10-13 01:19:48
166128,2020-10-13 01:20:00
175389,2020-10-13 01:20:00
78242,2020-10-13 01:20:00
185933,2020-10-13 01:20:00
171934,2020-10-13 01:20:00
93569,2020-10-13 01:20:02
163973,2020-10-13 01:20:03
164323,2020-10-13 01:20:17
161429,2020-10-13 01:20:28
77999,2020-10-13 01:20:33
113299,2020-10-13 01:20:33
147197,2020-10-13 01:20:49
148129,2020-10-13 01:20:54
172778,2020-10-13 01:21:00
154506,2020-10-13 01:21:00
161236,2020-10-13 01:21:00
172094,2020-10-13 01:21:00
160805,2020-10-13 01:21:00
189713,2020-10-13 01:21:00
187450,2020-10-13 01:21:03
73104,2020-10-13 01:21:09
147277,2020-10-13 01:21:25
152725,2020-10-13 01:21:30
189705,2020-10-13 01:21:35
92427,2020-10-13 01:21:40
114093,2020-10-13 01:22:00
174502,2020-10-13 01:22:00
180789,2020-10-13 01:22:00
94303,2020-10-13 01:22:00
90712,2020-10-13 01:22:17
112107,2020-10-13 01:22:23
128907,2020-10-13 01:22:23
94873,2020-10-13 01:22:33
171090,2020-10-13 01:22:49
162052,2020-10-13 01:22:58
160184,2020-10-13 01:22:59
158223,2020-10-13 01:23:00
91971,2020-10-13 01:23:00
187440,2020-10-13 01:23:00
94759,2020-10-13 01:23:01
172385,2020-10-13 01:23:31
152629,2020-10-13 01:23:36
156595,2020-10-13 01:23:37
154275,2020-10-13 01:23:45
154412,2020-10-13 01:24:00
154122,2020-10-13 01:24:00
154017,2020-10-13 01:24:00
169163,2020-10-13 01:24:00
156838,2020-10-13 01:24:00
159353,2020-10-13 01:24:08
147254,2020-10-13 01:24:11
154439,2020-10-13 01:24:12
81902,2020-10-13 01:24:22
172680,2020-10-13 01:24:23
133625,2020-10-13 01:24:33
164300,2020-10-13 01:24:45
159223,2020-10-13 01:24:50
164951,2020-10-13 01:24:52
151227,2020-10-13 01:25:00
151223,2020-10-13 01:25:00
151252,2020-10-13 01:25:00
184710,2020-10-13 01:25:00
151305,2020-10-13 01:25:00
82199,2020-10-13 01:25:00
184689,2020-10-13 01:25:00
151164,2020-10-13 01:25:00
162257,2020-10-13 01:25:00
173388,2020-10-13 01:25:00
151230,2020-10-13 01:25:00
175719,2020-10-13 01:26:00
154484,2020-10-13 01:26:00
95439,2020-10-13 01:26:00
152663,2020-10-13 01:26:00
95258,2020-10-13 01:26:00
169079,2020-10-13 01:26:09
162911,2020-10-13 01:26:10
181628,2020-10-13 01:26:14
173176,2020-10-13 01:26:21
174278,2020-10-13 01:26:35
172281,2020-10-13 01:26:35
160019,2020-10-13 01:26:36
76374,2020-10-13 01:26:38
161413,2020-10-13 01:26:53
192583,2020-10-13 01:27:00
161663,2020-10-13 01:27:01
187455,2020-10-13 01:27:03
92233,2020-10-13 01:27:14
192399,2020-10-13 01:27:16
196147,2020-10-13 01:27:22
160638,2020-10-13 01:27:28
164764,2020-10-13 01:27:38
157766,2020-10-13 01:27:39
92694,2020-10-13 01:28:00
161357,2020-10-13 01:28:00
82666,2020-10-13 01:28:06
163767,2020-10-13 01:28:14
160985,2020-10-13 01:28:29
161416,2020-10-13 01:28:38
154162,2020-10-13 01:28:42
154209,2020-10-13 01:28:44
177020,2020-10-13 01:28:55
190927,2020-10-13 01:29:00
112821,2020-10-13 01:29:00
167728,2020-10-13 01:29:00
166863,2020-10-13 01:29:00
162101,2020-10-13 01:29:00
166862,2020-10-13 01:29:00
114065,2020-10-13 01:29:00
82239,2020-10-13 01:29:02
169991,2020-10-13 01:29:15
154295,2020-10-13 01:29:16
173158,2020-10-13 01:29:40
149389,2020-10-13 01:29:45
180791,2020-10-13 01:29:48
172693,2020-10-13 01:30:00
162295,2020-10-13 01:30:00
162865,2020-10-13 01:30:00
173873,2020-10-13 01:30:00
183722,2020-10-13 01:30:00
93141,2020-10-13 01:30:00
156087,2020-10-13 01:30:00
93104,2020-10-13 01:30:00
188134,2020-10-13 01:30:00
171949,2020-10-13 01:30:00
114895,2020-10-13 01:30:00
94250,2020-10-13 01:30:00
163788,2020-10-13 01:30:00
151331,2020-10-13 01:30:00
163731,2020-10-13 01:30:00
163781,2020-10-13 01:30:00
92268,2020-10-13 01:30:00
181757,2020-10-13 01:30:00
163752,2020-10-13 01:30:00
187397,2020-10-13 01:30:00
187156,2020-10-13 01:30:00
173661,2020-10-13 01:30:00
161668,2020-10-13 01:30:00
83188,2020-10-13 01:30:09
190098,2020-10-13 01:30:12
162079,2020-10-13 01:30:21
172328,2020-10-13 01:30:23
93752,2020-10-13 01:30:29
167730,2020-10-13 01:30:33
93528,2020-10-13 01:30:45
160379,2020-10-13 01:30:49
92631,2020-10-13 01:30:50
155129,2020-10-13 01:30:51
181741,2020-10-13 01:30:56
173720,2020-10-13 01:30:56
162060,2020-10-13 01:30:57
183631,2020-10-13 01:30:59
162924,2020-10-13 01:31:00
180236,2020-10-13 01:31:00
173749,2020-10-13 01:31:00
180247,2020-10-13 01:31:00
173381,2020-10-13 01:31:00
79961,2020-10-13 01:31:00
90713,2020-10-13 01:31:00
197185,2020-10-13 01:31:00
153066,2020-10-13 01:31:00
193067,2020-10-13 01:31:02
164382,2020-10-13 01:31:08
161546,2020-10-13 01:31:11
159471,2020-10-13 01:31:16
152656,2020-10-13 01:31:28
170060,2020-10-13 01:31:34
165665,2020-10-13 01:31:40
149334,2020-10-13 01:31:42
159135,2020-10-13 01:32:00
154281,2020-10-13 01:32:00
162426,2020-10-13 01:32:00
163243,2020-10-13 01:32:00
183187,2020-10-13 01:32:03
165820,2020-10-13 01:32:05
164978,2020-10-13 01:32:09
175252,2020-10-13 01:32:15
171255,2020-10-13 01:32:18
165706,2020-10-13 01:32:21
93931,2020-10-13 01:32:35
160370,2020-10-13 01:32:36
148979,2020-10-13 01:32:43
91230,2020-10-13 01:32:45
91792,2020-10-13 01:32:45
162714,2020-10-13 01:32:53
172099,2020-10-13 01:32:57
160542,2020-10-13 01:33:00
174183,2020-10-13 01:33:00
77882,2020-10-13 01:33:00
164316,2020-10-13 01:33:08
146815,2020-10-13 01:33:13
175774,2020-10-13 01:33:14
129065,2020-10-13 01:33:16
112290,2020-10-13 01:33:16
152907,2020-10-13 01:33:17
156344,2020-10-13 01:33:23
92593,2020-10-13 01:33:24
82470,2020-10-13 01:33:32
113867,2020-10-13 01:33:34
158596,2020-10-13 01:33:44
175377,2020-10-13 01:33:44
161383,2020-10-13 01:33:58
156735,2020-10-13 01:34:00
154112,2020-10-13 01:34:00
157395,2020-10-13 01:34:00
161149,2020-10-13 01:34:17
154369,2020-10-13 01:34:25
92608,2020-10-13 01:34:37
175692,2020-10-13 01:34:38
157809,2020-10-13 01:34:52
148125,2020-10-13 01:34:55
165837,2020-10-13 01:34:58
190003,2020-10-13 01:34:58
162662,2020-10-13 01:34:59
196149,2020-10-13 01:35:00
83669,2020-10-13 01:35:00
76035,2020-10-13 01:35:00
180722,2020-10-13 01:35:00
147279,2020-10-13 01:35:14
155175,2020-10-13 01:35:15
113864,2020-10-13 01:35:20
193825,2020-10-13 01:35:24
162615,2020-10-13 01:35:34
187878,2020-10-13 01:35:39
168950,2020-10-13 01:35:41
111904,2020-10-13 01:35:47
198129,2020-10-13 01:35:49
153914,2020-10-13 01:35:50
114422,2020-10-13 01:35:52
147836,2020-10-13 01:35:54
149931,2020-10-13 01:36:00
181852,2020-10-13 01:36:00
152666,2020-10-13 01:36:00
114810,2020-10-13 01:36:00
95274,2020-10-13 01:36:04
195058,2020-10-13 01:36:08
169155,2020-10-13 01:36:10
187526,2020-10-13 01:36:13
164470,2020-10-13 01:36:16
154167,2020-10-13 01:36:40
156420,2020-10-13 01:36:49
83258,2020-10-13 01:36:51
164259,2020-10-13 01:36:52
164220,2020-10-13 01:37:00
83060,2020-10-13 01:37:00
164676,2020-10-13 01:37:00
112770,2020-10-13 01:37:00
198248,2020-10-13 01:37:00
78292,2020-10-13 01:37:00
94114,2020-10-13 01:37:12
191658,2020-10-13 01:37:13
174685,2020-10-13 01:37:23
161540,2020-10-13 01:37:25
90819,2020-10-13 01:37:32
162818,2020-10-13 01:37:53
186081,2020-10-13 01:37:55
169144,2020-10-13 01:38:00
78903,2020-10-13 01:38:00
184093,2020-10-13 01:38:00
113004,2020-10-13 01:38:00
173399,2020-10-13 01:38:00
169192,2020-10-13 01:38:06
172021,2020-10-13 01:38:14
161322,2020-10-13 01:38:15
111640,2020-10-13 01:38:21
161772,2020-10-13 01:38:36
146932,2020-10-13 01:38:48
115185,2020-10-13 01:39:00
162601,2020-10-13 01:39:00
151165,2020-10-13 01:39:00
172391,2020-10-13 01:39:00
163498,2020-10-13 01:39:00
175146,2020-10-13 01:39:00
167714,2020-10-13 01:39:10
188919,2020-10-13 01:39:11
161853,2020-10-13 01:39:12
171264,2020-10-13 01:39:16
95106,2020-10-13 01:39:20
162380,2020-10-13 01:39:23
92901,2020-10-13 01:39:25
163488,2020-10-13 01:39:45
166237,2020-10-13 01:39:48
115012,2020-10-13 01:39:53
153147,2020-10-13 01:40:00
187870,2020-10-13 01:40:00
180505,2020-10-13 01:40:00
82468,2020-10-13 01:40:00
126072,2020-10-13 01:40:00
78547,2020-10-13 01:40:00
187527,2020-10-13 01:40:00
158828,2020-10-13 01:40:00
163998,2020-10-13 01:40:00
172829,2020-10-13 01:40:02
193332,2020-10-13 01:40:02
160523,2020-10-13 01:40:08
82556,2020-10-13 01:40:10
162010,2020-10-13 01:40:10
148921,2020-10-13 01:40:26
161102,2020-10-13 01:40:27
73377,2020-10-13 01:40:27
187052,2020-10-13 01:40:28
164504,2020-10-13 01:40:30
95175,2020-10-13 01:40:31
153339,2020-10-13 01:40:41
83732,2020-10-13 01:40:43
90387,2020-10-13 01:40:43
154304,2020-10-13 01:40:44
164211,2020-10-13 01:40:46
161312,2020-10-13 01:40:47
153754,2020-10-13 01:40:55
92020,2020-10-13 01:40:55
146943,2020-10-13 01:40:56
151058,2020-10-13 01:40:57
173361,2020-10-13 01:40:59
151811,2020-10-13 01:41:00
159179,2020-10-13 01:41:00
161838,2020-10-13 01:41:00
177616,2020-10-13 01:41:00
90849,2020-10-13 01:41:00
78027,2020-10-13 01:41:00
82861,2020-10-13 01:41:10
186970,2020-10-13 01:41:15
162008,2020-10-13 01:41:15
165130,2020-10-13 01:41:24
115893,2020-10-13 01:41:24
111636,2020-10-13 01:41:26
115903,2020-10-13 01:41:38
172282,2020-10-13 01:41:57
82428,2020-10-13 01:41:58
76022,2020-10-13 01:42:00
168386,2020-10-13 01:42:00
83140,2020-10-13 01:42:00
78702,2020-10-13 01:42:00
161399,2020-10-13 01:42:00
158324,2020-10-13 01:42:04
174158,2020-10-13 01:42:05
161688,2020-10-13 01:42:06
194452,2020-10-13 01:42:09
175227,2020-10-13 01:42:45
190131,2020-10-13 01:42:49
165736,2020-10-13 01:42:58
76335,2020-10-13 01:43:00
172755,2020-10-13 01:43:00
172204,2020-10-13 01:43:00
180438,2020-10-13 01:43:23
76429,2020-10-13 01:43:23
147260,2020-10-13 01:43:31
180690,2020-10-13 01:43:39
162614,2020-10-13 01:43:52
94629,2020-10-13 01:44:00
77843,2020-10-13 01:44:00
178138,2020-10-13 01:44:00
148897,2020-10-13 01:44:00
173311,2020-10-13 01:44:01
94969,2020-10-13 01:44:06
178064,2020-10-13 01:44:11
178128,2020-10-13 01:44:11
147044,2020-10-13 01:44:29
160476,2020-10-13 01:44:37
114442,2020-10-13 01:44:38
92906,2020-10-13 01:44:38
161303,2020-10-13 01:45:00
160791,2020-10-13 01:45:00
92985,2020-10-13 01:45:00
173413,2020-10-13 01:45:00
160355,2020-10-13 01:45:08
196146,2020-10-13 01:45:10
161341,2020-10-13 01:45:19
182009,2020-10-13 01:45:28
166069,2020-10-13 01:45:29
193814,2020-10-13 01:45:45
114897,2020-10-13 01:45:52
153136,2020-10-13 01:45:53
78062,2020-10-13 01:46:00
78989,2020-10-13 01:46:00
174111,2020-10-13 01:46:00
164393,2020-10-13 01:46:00
161545,2020-10-13 01:46:00
169211,2020-10-13 01:46:00
156169,2020-10-13 01:46:00
162554,2020-10-13 01:46:05
165790,2020-10-13 01:46:14
168367,2020-10-13 01:46:26
185639,2020-10-13 01:46:30
172297,2020-10-13 01:46:32
161401,2020-10-13 01:46:50
160475,2020-10-13 01:46:59
186888,2020-10-13 01:47:00
188949,2020-10-13 01:47:00
164313,2020-10-13 01:47:00
154452,2020-10-13 01:47:28
165776,2020-10-13 01:47:32
111862,2020-10-13 01:47:44
164094,2020-10-13 01:47:55
192978,2020-10-13 01:47:56
159370,2020-10-13 01:47:56
151255,2020-10-13 01:48:00
192931,2020-10-13 01:48:00
95277,2020-10-13 01:48:00
166404,2020-10-13 01:48:00
197361,2020-10-13 01:48:00
188839,2020-10-13 01:48:00
193728,2020-10-13 01:48:16
180994,2020-10-13 01:48:20
154440,2020-10-13 01:48:32
77513,2020-10-13 01:49:00
94729,2020-10-13 01:49:00
178461,2020-10-13 01:49:00
159440,2020-10-13 01:49:00
172598,2020-10-13 01:49:00
162607,2020-10-13 01:49:00
180127,2020-10-13 01:49:08
94679,2020-10-13 01:49:28
154121,2020-10-13 01:49:31
113915,2020-10-13 01:50:00
161500,2020-10-13 01:50:00
114700,2020-10-13 01:50:00
162593,2020-10-13 01:50:00
164013,2020-10-13 01:50:00
165677,2020-10-13 01:50:00
193925,2020-10-13 01:50:00
155133,2020-10-13 01:50:00
81807,2020-10-13 01:50:00
82234,2020-10-13 01:50:00
162711,2020-10-13 01:50:00
147234,2020-10-13 01:50:08
172089,2020-10-13 01:50:14
75959,2020-10-13 01:50:23
175854,2020-10-13 01:50:23
161364,2020-10-13 01:50:28
147422,2020-10-13 01:50:33
174306,2020-10-13 01:50:35
147165,2020-10-13 01:50:36
76387,2020-10-13 01:50:43
193635,2020-10-13 01:50:51
175307,2020-10-13 01:50:58
182079,2020-10-13 01:50:59
79506,2020-10-13 01:51:00
170544,2020-10-13 01:51:00
94950,2020-10-13 01:51:00
160504,2020-10-13 01:51:20
172357,2020-10-13 01:51:22
156628,2020-10-13 01:51:41
157315,2020-10-13 01:51:41
159539,2020-10-13 01:51:49
167977,2020-10-13 01:51:54
174256,2020-10-13 01:51:56
149557,2020-10-13 01:52:00
144799,2020-10-13 01:52:12
83056,2020-10-13 01:52:12
161742,2020-10-13 01:52:13
161469,2020-10-13 01:52:28
163374,2020-10-13 01:52:30
83073,2020-10-13 01:52:30
182038,2020-10-13 01:52:30
153850,2020-10-13 01:52:30
164365,2020-10-13 01:52:30
95139,2020-10-13 01:52:30
172694,2020-10-13 01:52:30
171494,2020-10-13 01:52:33
162093,2020-10-13 01:52:42
173204,2020-10-13 01:52:47
149671,2020-10-13 01:52:48
162383,2020-10-13 01:52:49
166056,2020-10-13 01:52:52
180584,2020-10-13 01:52:53
180984,2020-10-13 01:53:00
192879,2020-10-13 01:53:00
162433,2020-10-13 01:53:00
171227,2020-10-13 01:53:00
183647,2020-10-13 01:53:13
196172,2020-10-13 01:53:15
147034,2020-10-13 01:53:57
154176,2020-10-13 01:53:58
80675,2020-10-13 01:54:00
180629,2020-10-13 01:54:00
80052,2020-10-13 01:54:00
187385,2020-10-13 01:54:00
161026,2020-10-13 01:54:00
95081,2020-10-13 01:54:08
162719,2020-10-13 01:54:12
171846,2020-10-13 01:54:15
95123,2020-10-13 01:54:16
95112,2020-10-13 01:54:17
95118,2020-10-13 01:54:17
192564,2020-10-13 01:54:24
162707,2020-10-13 01:54:25
159711,2020-10-13 01:54:32
95215,2020-10-13 01:54:38
95080,2020-10-13 01:54:38
174093,2020-10-13 01:54:38
95213,2020-10-13 01:54:38
94953,2020-10-13 01:54:39
162489,2020-10-13 01:54:40
164086,2020-10-13 01:54:55
163552,2020-10-13 01:54:55
180506,2020-10-13 01:55:00
164903,2020-10-13 01:55:02
196048,2020-10-13 01:55:04
82722,2020-10-13 01:55:12
182169,2020-10-13 01:55:12
78350,2020-10-13 01:55:12
164235,2020-10-13 01:55:12
173507,2020-10-13 01:55:12
163887,2020-10-13 01:55:14
163506,2020-10-13 01:55:25
94819,2020-10-13 01:55:30
147410,2020-10-13 01:55:39
161271,2020-10-13 01:55:40
175263,2020-10-13 01:55:45
114245,2020-10-13 01:55:46
175775,2020-10-13 01:55:52
168951,2020-10-13 01:56:00
187001,2020-10-13 01:56:00
159554,2020-10-13 01:56:00
174116,2020-10-13 01:56:05
94613,2020-10-13 01:56:10
151057,2020-10-13 01:56:22
161866,2020-10-13 01:56:26
190553,2020-10-13 01:56:43
179606,2020-10-13 01:57:00
94946,2020-10-13 01:57:00
169220,2020-10-13 01:57:00
179906,2020-10-13 01:57:00
152674,2020-10-13 01:57:00
149362,2020-10-13 01:57:00
93703,2020-10-13 01:57:00
166388,2020-10-13 01:57:09
161475,2020-10-13 01:57:20
170156,2020-10-13 01:57:27
90982,2020-10-13 01:57:33
177606,2020-10-13 01:57:37
172833,2020-10-13 01:57:46
187013,2020-10-13 01:57:53
162510,2020-10-13 01:58:00
82126,2020-10-13 01:58:00
173403,2020-10-13 01:58:00
92557,2020-10-13 01:58:01
193702,2020-10-13 01:58:56
79969,2020-10-13 01:59:00
159474,2020-10-13 01:59:00
152436,2020-10-13 01:59:00
160254,2020-10-13 01:59:00
114576,2020-10-13 01:59:00
177536,2020-10-13 01:59:00
185743,2020-10-13 01:59:05
78806,2020-10-13 01:59:07
148729,2020-10-13 01:59:24
151760,2020-10-13 01:59:51
146912,2020-10-13 01:59:52
161347,2020-10-13 01:59:55
175819,2020-10-13 02:00:00
92095,2020-10-13 02:00:00
92192,2020-10-13 02:00:00
186307,2020-10-13 02:00:00
183295,2020-10-13 02:00:00
183607,2020-10-13 02:00:00
162438,2020-10-13 02:00:00
164394,2020-10-13 02:00:00
154194,2020-10-13 02:00:00
162337,2020-10-13 02:00:00
162346,2020-10-13 02:00:00
82599,2020-10-13 02:00:00
156357,2020-10-13 02:00:00
82395,2020-10-13 02:00:00
76895,2020-10-13 02:00:00
76808,2020-10-13 02:00:00
154163,2020-10-13 02:00:00
160134,2020-10-13 02:00:00
178186,2020-10-13 02:00:00
153907,2020-10-13 02:00:00
164311,2020-10-13 02:00:00
176851,2020-10-13 02:00:00
148503,2020-10-13 02:00:00
150799,2020-10-13 02:00:00
164996,2020-10-13 02:00:00
178975,2020-10-13 02:00:00
94352,2020-10-13 02:00:00
166568,2020-10-13 02:00:00
162147,2020-10-13 02:00:00
162151,2020-10-13 02:00:00
178200,2020-10-13 02:00:00
179204,2020-10-13 02:00:00
163475,2020-10-13 02:00:00
162485,2020-10-13 02:00:00
158970,2020-10-13 02:00:00
164418,2020-10-13 02:00:00
169137,2020-10-13 02:00:01
175678,2020-10-13 02:00:01
81983,2020-10-13 02:00:05
187768,2020-10-13 02:00:09
166205,2020-10-13 02:00:10
149775,2020-10-13 02:00:17
154536,2020-10-13 02:00:22
156324,2020-10-13 02:00:23
154082,2020-10-13 02:00:25
154546,2020-10-13 02:00:26
187035,2020-10-13 02:00:35
180134,2020-10-13 02:00:36
153661,2020-10-13 02:00:36
90476,2020-10-13 02:00:36
153587,2020-10-13 02:00:36
158844,2020-10-13 02:00:37
153158,2020-10-13 02:00:42
82225,2020-10-13 02:00:46
81520,2020-10-13 02:00:49
147191,2020-10-13 02:00:50
154662,2020-10-13 02:00:55
161743,2020-10-13 02:01:00
94242,2020-10-13 02:01:00
172505,2020-10-13 02:01:00
161485,2020-10-13 02:01:00
187340,2020-10-13 02:01:00
187387,2020-10-13 02:01:00
82476,2020-10-13 02:01:00
162763,2020-10-13 02:01:00
161483,2020-10-13 02:01:01
180547,2020-10-13 02:01:07
185712,2020-10-13 02:01:15
111983,2020-10-13 02:01:29
180608,2020-10-13 02:01:32
90803,2020-10-13 02:01:35
133588,2020-10-13 02:01:37
189808,2020-10-13 02:01:43
143293,2020-10-13 02:01:48
147190,2020-10-13 02:01:48
173214,2020-10-13 02:01:57
82097,2020-10-13 02:02:00
94523,2020-10-13 02:02:00
187410,2020-10-13 02:02:00
157250,2020-10-13 02:02:00
172265,2020-10-13 02:02:00
160250,2020-10-13 02:02:00
147038,2020-10-13 02:02:00
156577,2020-10-13 02:02:00
192893,2020-10-13 02:02:00
161892,2020-10-13 02:02:24
152998,2020-10-13 02:02:35
180128,2020-10-13 02:02:39
189751,2020-10-13 02:02:42
161157,2020-10-13 02:02:49
192831,2020-10-13 02:02:57
169221,2020-10-13 02:03:00
171953,2020-10-13 02:03:00
163436,2020-10-13 02:03:01
153156,2020-10-13 02:03:04
159189,2020-10-13 02:03:05
196009,2020-10-13 02:03:16
156094,2020-10-13 02:03:29
163588,2020-10-13 02:03:31
168795,2020-10-13 02:03:32
159593,2020-10-13 02:03:34
171213,2020-10-13 02:03:44
172705,2020-10-13 02:03:46
158841,2020-10-13 02:03:49
83049,2020-10-13 02:03:49
198161,2020-10-13 02:03:53
163654,2020-10-13 02:04:00
147340,2020-10-13 02:04:00
162384,2020-10-13 02:04:00
162414,2020-10-13 02:04:00
182635,2020-10-13 02:04:00
151065,2020-10-13 02:04:00
152634,2020-10-13 02:04:00
149684,2020-10-13 02:04:00
82636,2020-10-13 02:04:00
160676,2020-10-13 02:04:01
164092,2020-10-13 02:04:03
146804,2020-10-13 02:04:04
93829,2020-10-13 02:04:09
114072,2020-10-13 02:04:29
91890,2020-10-13 02:04:39
75987,2020-10-13 02:04:41
130320,2020-10-13 02:04:48
